Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jalen Beeks",,3,2,0,3.87506,51,0,0,0,,51,218,48,24,22,6,19,,2,47,8.34653,3.40405,2.45194,1.04,0.216639,0.0883539,0.12828482687473297,0.245665,1.32771,0.295509,0.737956,,,4.03019,0.219222,0.302053,999,,,,,,,209.8,4.113725490196079,208,4.078431372549019,,,,,,,,,,,,,,,,,,,"Jalen Beeks","17192",656222
"Justin Lawrence","PIT",3,3,0,3.9384,58,0,1,12,,58,251,54,28,25,6,27,,3,57,8.84688,4.14841,2.13259,0.875,0.22707,0.106476,0.12059406191110611,0.243622,1.38916,0.304409,0.729025,,,3.9898,0.217201,0.247555,625.5999755859375,,,,,,,292,5.0344827586206895,289,4.982758620689655,,,,,,,,,,,,,,,,,,,"Justin Lawrence","17639",664875
"Ryan Brasier",,3,3,0,3.99876,54,0,0,0,,54,229,53,26,24,7,17,,2,49,8.24128,2.75442,2.99202,1.145,0.216288,0.0722881,0.14399965107440948,0.250176,1.28016,0.297071,0.726623,,,3.97753,0.217046,0.25348,999,,,,,,,216.7,4.012962962962963,220,4.074074074074074,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Colin Selby","BAL",3,3,0,3.82286,58,0,0,12,,58,248,53,27,25,6,24,,2,60,9.32352,3.76962,2.47333,0.989,0.242515,0.0980521,0.14446332305669785,0.2409,1.33744,0.303187,0.739576,,,3.86724,0.212685,0.188138,999,,,,,,,307.6,5.30344827586207,302,5.206896551724138,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"Connor Prielipp","MIN",3,3,1,3.86905,54,2,0,7,,61,262,58,29,26,7,23,,3,59,8.66893,3.33046,2.60293,1.018,0.225195,0.0865161,0.1386788710951805,0.24623,1.32112,0.300753,0.73517,,,3.92333,0.212146,0.207027,999,,,,,,,282.50000000000006,4.631147540983608,282,4.622950819672131,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Duncan Davitt","CHW",2,3,2,4.59009,23,5,0,1,,46,198,48,25,23,7,15,,2,35,6.80425,2.89216,2.35265,1.41,0.174853,0.0743216,0.10053135454654694,0.262929,1.36103,0.290319,0.712763,,,4.76846,0.210566,0.202852,999,,,,,,,152.50000000000006,3.315217391304349,162,3.5217391304347827,,,,,,,,,,,,,,,,,,,"Duncan Davitt","sa3020394",701474
"Blade Tidwell","SFG",2,3,2,4.34931,26,5,0,1,,48,209,47,25,23,7,18,,2,42,7.78658,3.38875,2.29777,1.225,0.199497,0.0868217,0.11267486214637756,0.250695,1.35832,0.290114,0.717705,,,4.43573,0.208659,0.191903,721.0700073242188,,,,,,,174.90000000000003,3.6437500000000007,177,3.6875,,,,,,,,,,,,,,,,,,,"Blade Tidwell","31701",694918
"Brandon Williamson","CIN",3,3,1,4.40281,43,3,0,1,,58,250,58,30,28,9,19,,2,54,8.31563,2.97075,2.79917,1.456,0.214442,0.0766093,0.13783304393291473,0.253996,1.33003,0.293979,0.731316,,,4.50577,0.205816,0.272758,999,,,,,,,216.70000000000005,3.736206896551725,222,3.8275862068965516,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"JR Ritchie","ATL",2,2,2,4.5611,5,5,0,0,,28,121,29,15,14,4,11,,1,22,7.2948,3.44038,2.12035,1.199,0.185693,0.0875766,0.09811606258153915,0.263855,1.42041,0.302571,0.707829,,,4.53707,0.204489,0.266619,999,,,,,,,90.6,3.2357142857142853,96,3.4285714285714284,,,,,,,,,,,,,,,,,,,"JR Ritchie","sa3020395",702275
"Caden Dana","LAA",4,7,7,5.0621,16,16,0,0,,90,400,93,54,51,16,40,,4,76,7.58771,3.9563,1.91788,1.557,0.190536,0.0993471,0.09118883311748505,0.260607,1.46638,0.292003,0.708336,,,5.1523,0.203748,0.252138,709.27001953125,,,,,,,247.39999999999998,2.7488888888888887,262,2.911111111111111,,,,,,,,,,,,,,,,,,,"Caden Dana","31508",702674
"Brooks Raley","NYM",3,3,0,3.85393,59,0,0,13,,59,253,54,27,25,7,22,,3,57,8.73558,3.37531,2.58809,1.088,0.226737,0.0876081,0.13912926614284515,0.23842,1.2922,0.288994,0.738858,,,4.06737,0.203482,0.237334,748.469970703125,,,,,,,301.1,5.103389830508475,295,5,,,,,,,,,,,,,,,,,,,"Brooks Raley","10061",548384
"Mason Montgomery","PIT",3,3,0,3.88688,60,0,2,12,,60,256,54,28,26,7,25,,3,61,9.13019,3.67664,2.4833,1.068,0.237689,0.095715,0.1419740617275238,0.236563,1.31094,0.292272,0.738699,,,4.00878,0.202726,0.434634,708.9299926757812,,,,,,,313.5,5.225,305,5.083333333333333,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Greg Weissert","BOS",3,3,0,4.30523,65,0,1,17,,65,280,65,33,31,8,23,,2,58,8.03653,3.21812,2.49727,1.169,0.207164,0.0829562,0.1242079809308052,0.25609,1.36003,0.301756,0.717711,,,4.22534,0.20121,0.248672,999,,,,,,,327.6,5.04,335,5.153846153846154,,,,,,,,,,,,,,,,,,,"Greg Weissert","20375",669711
"Bennett Sousa","HOU",3,2,0,3.60409,50,0,0,4,,50,209,43,22,20,6,18,,2,55,9.85577,3.28446,3.00073,1.057,0.262273,0.0874032,0.17487019300460815,0.229928,1.23304,0.292881,0.748411,,,3.67124,0.201119,0.163275,999,,,,,,,250.39999999999998,5.007999999999999,238,4.76,,,,,,,,,,,,,,,,,,,"Bennett Sousa","21345",656986
"Brandon Eisert","CHW",3,3,0,3.9714,60,0,0,11,,60,257,57,29,26,8,23,,2,57,8.48971,3.40965,2.48991,1.169,0.220544,0.088575,0.13196858763694763,0.244596,1.32218,0.292237,0.741327,,,4.1985,0.200939,0.168629,999,,,,,,,280.40000000000003,4.673333333333334,279,4.65,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Adbert Alzolay","NYM",3,3,0,3.93364,62,0,1,14,,62,262,58,29,27,8,20,,3,60,8.77819,2.97103,2.9546,1.208,0.230379,0.0779732,0.1524059921503067,0.241273,1.26092,0.289845,0.73644,,,4.05677,0.198506,0.265677,750.7999877929688,,,,,,,321.59999999999997,5.187096774193548,318,5.129032258064516,,,,,,,,,,,,,,,,,,,"Adbert Alzolay","17859",640470
"Dane Dunning",,1,2,2,4.60161,5,5,0,0,,27,118,28,15,14,4,10,,1,21,6.9656,3.2554,2.13971,1.25,0.176849,0.0826512,0.09419818222522736,0.265763,1.41446,0.299785,0.707019,,,4.63816,0.198334,0.180628,999,,,,,,,86.80000000000003,3.2148148148148157,92,3.4074074074074074,,,,,,,,,,,,,,,,,,,"Dane Dunning","19409",641540
"Logan Evans","SEA",3,4,2,4.25862,32,6,0,1,,62,268,63,32,29,8,21,,3,49,7.15694,2.99795,2.38728,1.232,0.184344,0.0772191,0.10712459683418274,0.25656,1.34228,0.290628,0.72174,,,4.46514,0.194877,0.22056,741.7999877929688,,,,,,,226.59999999999997,3.654838709677419,236,3.806451612903226,,,,,,,,,,,,,,,,,,,"Logan Evans","33699",688138
"Hoby Milner","CHC",3,3,0,3.80005,66,0,1,15,,66,282,66,30,28,7,21,,3,56,7.57834,2.88273,2.62888,1.007,0.197121,0.0749829,0.12213805317878723,0.255521,1.31933,0.300131,0.737559,,,3.99134,0.192561,0.456037,745.1300048828125,,,,,,,335.70000000000005,5.086363636363637,344,5.212121212121212,,,,,,,,,,,,,,,,,,,"Hoby Milner","13346",571948
"Brenan Hanifee","DET",3,3,0,3.88733,58,0,0,11,,58,247,61,27,25,6,16,,2,44,6.75618,2.51106,2.69057,0.91,0.176036,0.065427,0.11060868203639984,0.26475,1.32409,0.304937,0.719305,,,3.89914,0.191782,0.205826,999,,,,,,,274.80000000000007,4.737931034482759,290,5,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Coleman Crow","MIL",1,1,1,3.73437,20,2,0,1,,27,114,25,12,11,3,9,,1,28,9.19666,2.88936,3.18294,1.095,0.243566,0.0765222,0.16704357415437698,0.238256,1.23457,0.294294,0.737643,,,3.75647,0.189797,0.193205,999,,,,,,,127.9,4.737037037037037,126,4.666666666666667,,,,,,,,,,,,,,,,,,,"Coleman Crow","sa3015142",689441
"Nate Pearson","HOU",3,4,1,4.50355,55,3,0,7,,70,305,66,38,35,10,31,,3,68,8.72873,3.93462,2.21844,1.324,0.223667,0.100821,0.12284517288208008,0.245284,1.38263,0.291626,0.720617,,,4.55288,0.18927,0.0240775,738.530029296875,,,,,,,285.4,4.0771428571428565,282,4.0285714285714285,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Gunnar Hoglund","ATH",3,3,2,4.80922,20,6,0,1,,51,219,54,29,27,8,16,,2,38,6.74634,2.82834,2.38527,1.475,0.173246,0.0726317,0.10061435401439667,0.26819,1.37866,0.294733,0.702764,,,4.84028,0.188723,0.224246,745.5999755859375,,,,,,,164.6,3.227450980392157,177,3.4705882352941178,,,,,,,,,,,,,,,,,,,"Gunnar Hoglund","31318",680684
"Ryan Thompson","ARI",3,3,0,4.10006,62,0,2,13,,62,266,64,31,28,6,20,,3,50,7.28302,2.9586,2.46164,0.911,0.18863,0.0766279,0.1120024025440216,0.263694,1.36249,0.309828,0.709459,,,3.94169,0.188078,0.314733,750,,,,,,,311.5999999999999,5.025806451612902,325,5.241935483870968,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Trey Gibson","BAL",1,1,2,4.32155,3,3,0,0,,18,80,19,10,9,2,7,,1,16,7.64366,3.39215,2.25334,1.12,0.195847,0.0869142,0.10893278568983078,0.25986,1.39245,0.303684,0.715005,,,4.33983,0.188051,0.0925004,999,,,,,,,67.20000000000002,3.7333333333333343,72,4,,,,,,,,,,,,,,,,,,,"Trey Gibson","sa3023250",694346
"Ian Hamilton","ATL",3,2,0,3.8508,54,0,0,10,,54,232,49,25,23,6,24,,2,56,9.39982,4.03222,2.33118,0.962,0.242724,0.104121,0.1386033520102501,0.239042,1.35975,0.302256,0.739401,,,3.90242,0.187475,0.240033,999,,,,,,,272.4,5.044444444444444,266,4.925925925925926,,,,,,,,,,,,,,,,,,,"Ian Hamilton","19261",641656
"Ryan Yarbrough","NYY",4,4,2,4.4168,57,5,0,7,,79,342,81,42,39,12,24,,5,62,7.11018,2.70665,2.62693,1.408,0.182453,0.069455,0.11299826204776764,0.257437,1.32255,0.286289,0.721617,,,4.67129,0.185245,0.153571,688.2000122070312,,,,,,,291.4,3.6886075949367085,304,3.848101265822785,,,,,,,,,,,,,,,,,,,"Ryan Yarbrough","16502",642232
"Jonathan Bowlan","PHI",3,3,0,3.84237,56,0,0,10,,56,236,53,26,24,7,18,,2,53,8.49584,2.86889,2.96136,1.157,0.223535,0.075484,0.14805147051811218,0.244427,1.26348,0.29227,0.738629,,,3.99227,0.183336,0.271707,999,,,,,,,276.50000000000006,4.937500000000001,275,4.910714285714286,,,,,,,,,,,,,,,,,,,"Jonathan Bowlan","24607",680742
"Taylor Clarke",,2,2,0,4.09535,49,0,0,0,,49,208,49,24,22,7,13,,2,42,7.72442,2.45048,3.15221,1.281,0.201779,0.064012,0.13776712119579315,0.255431,1.27965,0.29391,0.731133,,,4.19804,0.178245,0.183817,999,,,,,,,188.1,3.8387755102040817,193,3.938775510204082,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Thomas White","MIA",1,1,2,4.16623,3,3,0,0,,18,81,17,9,9,2,9,,1,18,8.61866,4.35044,1.9811,1.097,0.219584,0.110839,0.10874460637569427,0.241241,1.40714,0.291624,0.732736,,,4.40018,0.177026,0.242756,999,,,,,,,70.40000000000002,3.9111111111111123,70,3.888888888888889,,,,,,,,,,,,,,,,,,,"Thomas White","sa3023268",806258
"Mitch Farris","LAA",2,3,2,4.45184,21,5,0,1,,43,188,42,23,21,6,19,,2,39,8.04524,3.85309,2.08799,1.344,0.20554,0.0984392,0.10710122436285019,0.251849,1.40652,0.291759,0.731381,,,4.68137,0.173997,0.287921,999,,,,,,,154.2,3.5860465116279068,156,3.627906976744186,,,,,,,,,,,,,,,,,,,"Mitch Farris","33628",815083
"Eric Lauer","TOR",3,3,1,4.07135,50,2,0,4,,57,241,54,27,26,9,17,,2,55,8.66117,2.63303,3.28943,1.399,0.227325,0.0691077,0.1582174077630043,0.245314,1.25089,0.287902,0.743016,,,4.21171,0.172964,0.180598,555.6699829101562,,,,,,,239.69999999999996,4.205263157894736,237,4.157894736842105,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Chase Petty","CIN",2,3,1,4.71054,37,3,0,1,,52,228,54,29,27,8,21,,2,42,7.20208,3.64221,1.97739,1.35,0.182625,0.0923565,0.0902688130736351,0.264081,1.44468,0.297862,0.714117,,,4.81568,0.1721,0.142326,743.2000122070312,,,,,,,164.99999999999997,3.1730769230769225,175,3.3653846153846154,,,,,,,,,,,,,,,,,,,"Chase Petty","30170",695534
"Joe Jiménez","ATL",2,2,0,3.77082,47,0,0,4,,47,197,42,21,20,6,16,,2,52,10.0148,2.99702,3.34157,1.121,0.266059,0.079621,0.1864384338259697,0.23183,1.2165,0.294887,0.736856,,,3.64295,0.168902,0.171668,734.3300170898438,,,,,,,230.8,4.910638297872341,223,4.74468085106383,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Ryan Fernandez","STL",3,3,0,3.89988,61,0,1,13,,61,261,55,29,26,7,27,,2,61,8.98877,3.93778,2.2827,1.02,0.233009,0.102076,0.13093288987874985,0.237597,1.3435,0.293465,0.738105,,,4.03082,0.168808,0.24979,999,,,,,,,314.30000000000007,5.152459016393443,306,5.016393442622951,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Joe Rock","TBR",2,3,1,4.24655,29,3,0,1,,44,191,47,23,21,6,13,,2,35,7.06685,2.72979,2.58879,1.234,0.182638,0.0705496,0.112088143825531,0.26468,1.34916,0.300006,0.724059,,,4.39076,0.168693,0.203374,999,,,,,,,158.60000000000002,3.604545454545455,171,3.8863636363636362,,,,,,,,,,,,,,,,,,,"Joe Rock","30016",697812
"Jaden Hill","COL",3,3,0,4.57804,58,0,2,10,,58,254,60,32,30,7,23,,4,55,8.50275,3.52497,2.41215,1.138,0.215781,0.0894562,0.1263251155614853,0.262442,1.42179,0.316641,0.702742,,,4.24878,0.1678,0.199312,999,,,,,,,266.1,4.587931034482759,278,4.793103448275862,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Jose Corniell","TEX",2,3,1,4.2869,31,3,0,1,,46,199,45,24,22,7,16,,2,42,8.07511,3.1495,2.56394,1.293,0.209532,0.0817228,0.1278093233704567,0.249507,1.32015,0.290259,0.722946,,,4.38915,0.165949,0.183348,734.4000244140625,,,,,,,171.30000000000007,3.7239130434782624,173,3.760869565217391,,,,,,,,,,,,,,,,,,,"Jose Corniell","27984",692030
"Yennier Cano","BAL",3,2,0,3.72891,52,0,0,5,,52,221,50,24,22,5,19,,2,49,8.51731,3.33142,2.55666,0.892,0.222774,0.087135,0.1356395035982132,0.249551,1.32813,0.307472,0.73469,,,3.75875,0.165611,0.0926238,999,,,,,,,248.3,4.775,250,4.8076923076923075,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Jake Bird","NYY",3,3,0,3.82745,57,0,0,12,,57,246,52,26,24,6,24,,3,58,9.14209,3.76701,2.42689,1.019,0.235561,0.097063,0.1384977623820305,0.237966,1.33061,0.295458,0.740331,,,4.01394,0.16216,0.204382,999,,,,,,,295.79999999999995,5.189473684210525,290,5.087719298245614,,,,,,,,,,,,,,,,,,,"Jake Bird","21267",656234
"Mason Black","KCR",2,3,1,4.68266,31,3,0,1,,46,202,47,26,24,6,18,,2,37,7.2553,3.50534,2.06978,1.266,0.184035,0.0889154,0.09512007236480713,0.260833,1.4173,0.296339,0.704897,,,4.67104,0.161306,0.0883656,999,,,,,,,162.40000000000003,3.5304347826086966,170,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Mason Black","30171",696131
"John King",,2,2,0,3.90105,44,0,0,0,,44,189,47,21,19,4,14,,1,30,6.14168,2.79986,2.19357,0.84,0.158933,0.0724542,0.0864790678024292,0.272313,1.38737,0.309431,0.723522,,,4.00762,0.160284,0.227451,999,,,,,,,169.20000000000005,3.8454545454545466,183,4.159090909090909,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Noah Schultz","CHW",1,1,1,4.43457,3,3,0,0,,18,81,19,10,9,2,8,,1,15,7.25044,3.96204,1.82998,1.171,0.183275,0.100152,0.08312350511550903,0.258416,1.4482,0.296088,0.722421,,,4.70044,0.158866,0.117844,999,,,,,,,62.200000000000024,3.455555555555557,67,3.7222222222222223,,,,,,,,,,,,,,,,,,,"Noah Schultz","sa3020949",702273
"Gavin Stone","LAD",1,1,1,4.00815,18,2,0,1,,25,106,24,12,11,4,8,,1,24,8.44513,2.70771,3.11892,1.268,0.222971,0.0714897,0.15148083120584488,0.248355,1.26327,0.29383,0.734342,,,4.08971,0.158676,0.17099,674.7999877929688,,,,,,,98.4,3.9360000000000004,98,3.92,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Ronel Blanco","HOU",1,1,1,3.97367,18,2,0,1,,25,106,23,12,11,3,9,,1,27,9.64431,3.34041,2.88717,1.248,0.25377,0.0878958,0.16587411612272263,0.234805,1.26844,0.29053,0.739887,,,3.99843,0.158565,0.149938,999,,,,,,,116.3,4.652,114,4.56,,,,,,,,,,,,,,,,,,,"Ronel Blanco","19407",669854
"Bowden Francis","TOR",2,2,1,4.16512,30,2,0,1,,37,156,35,18,17,6,10,,2,36,8.77743,2.49212,3.52207,1.423,0.230096,0.0653298,0.16476640850305557,0.244816,1.23458,0.287775,0.730939,,,4.22013,0.154731,0.127602,743.9299926757812,,,,,,,149,4.027027027027027,147,3.972972972972973,,,,,,,,,,,,,,,,,,,"Bowden Francis","20548",670102
"Mason Englert","TBR",3,3,0,4.23408,60,0,1,12,,60,257,60,30,28,9,19,,2,54,8.1291,2.80282,2.90032,1.295,0.211176,0.072811,0.13836457580327988,0.254595,1.31097,0.297216,0.72509,,,4.25261,0.152729,0.0712385,999,,,,,,,275.3,4.588333333333334,281,4.683333333333334,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Jorge Alcala",,2,2,0,4.14342,36,0,0,0,,36,154,32,18,17,5,16,,1,38,9.50115,3.91845,2.42472,1.257,0.24608,0.101488,0.1445920690894127,0.233808,1.32772,0.287149,0.737895,,,4.25981,0.152476,0.0936297,999,,,,,,,146.70000000000005,4.075000000000001,140,3.888888888888889,,,,,,,,,,,,,,,,,,,"Jorge Alcala","19459",660896
"Liam Hendriks",,1,1,0,4.07505,24,0,0,0,,24,102,22,12,11,3,9,,1,25,9.32775,3.35044,2.78404,1.243,0.242832,0.0872229,0.15560904890298843,0.237201,1.287,0.289587,0.733573,,,4.0928,0.152005,0.0625136,999,,,,,,,103.50000000000001,4.312500000000001,101,4.208333333333333,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Tyler Phillips","MIA",3,4,0,4.12689,68,0,3,16,,68,292,72,34,31,8,21,,2,51,6.71298,2.81852,2.38174,1.012,0.173717,0.072937,0.10077986866235733,0.266721,1.36512,0.304473,0.716383,,,4.15419,0.15196,0.301103,725.3300170898438,,,,,,,329.6000000000001,4.847058823529413,348,5.117647058823529,,,,,,,,,,,,,,,,,,,"Tyler Phillips","20629",663969
"Chase Silseth","LAA",3,3,0,4.04263,57,0,0,10,,57,244,53,28,26,7,23,,2,56,8.84886,3.69008,2.39801,1.118,0.229579,0.0957372,0.13384199142456055,0.243623,1.34296,0.297103,0.732899,,,4.14313,0.151429,0.119265,749.2000122070312,,,,,,,274.8999999999999,4.822807017543858,271,4.754385964912281,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Hayden Wesneski","HOU",2,2,1,4.04247,24,2,0,1,,31,130,29,15,14,4,9,,1,31,8.96182,2.66971,3.35685,1.294,0.236828,0.0705508,0.16627735644578934,0.245802,1.24736,0.295768,0.731234,,,4.02281,0.151044,0.147634,999,,,,,,,140.79999999999998,4.541935483870967,139,4.483870967741935,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"Erik Sabrowski","CLE",3,3,0,3.90564,61,0,0,14,,61,265,51,28,26,7,33,,3,70,10.3437,4.93852,2.09449,1.093,0.265028,0.126536,0.13849212229251862,0.221745,1.37935,0.286524,0.754355,,,4.18723,0.149608,0.299866,999,,,,,,,320.70000000000005,5.257377049180328,302,4.950819672131147,,,,,,,,,,,,,,,,,,,"Erik Sabrowski","24978",681870
"José Ureña",,2,3,3,5.04453,6,6,0,0,,35,154,38,21,19,5,14,,2,23,6.06545,3.75905,1.61356,1.333,0.151366,0.093809,0.05755740404129028,0.275002,1.51518,0.299602,0.698217,,,5.09709,0.147998,0.085722,999,,,,,,,96.7,2.762857142857143,108,3.085714285714286,,,,,,,,,,,,,,,,,,,"Jose Urena","11589",570632
"Tim Mayza",,2,2,0,3.94975,44,0,0,0,,44,190,45,21,19,5,16,,2,36,7.38923,3.22178,2.29353,0.955,0.190478,0.0830503,0.1074276864528656,0.259393,1.37367,0.304359,0.729406,,,4.0566,0.145931,0.227146,999,,,,,,,165.10000000000002,3.752272727272728,173,3.9318181818181817,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"Wandy Peralta","SDP",3,3,0,3.66741,60,0,0,12,,60,258,57,27,24,6,25,,3,54,8.15726,3.73504,2.18398,0.883,0.210457,0.0963641,0.11409299075603485,0.246624,1.36322,0.2993,0.746216,,,3.98342,0.145694,0.288013,999,,,,,,,294,4.9,294,4.9,,,,,,,,,,,,,,,,,,,"Wandy Peralta","14295",593974
"José Leclerc",,2,2,0,4.04801,44,0,0,0,,44,189,38,21,20,6,19,,2,47,9.64049,3.88859,2.47917,1.208,0.25001,0.100844,0.1491655856370926,0.228933,1.30445,0.283334,0.737529,,,4.1592,0.1439,0.227225,999,,,,,,,184,4.181818181818182,173,3.9318181818181817,,,,,,,,,,,,,,,,,,,"Jose Leclerc","14524",600917
"Emerson Hancock","SEA",3,3,1,4.12869,45,3,0,1,,60,256,60,30,27,8,18,,3,49,7.39976,2.65499,2.78711,1.247,0.191544,0.0687248,0.12281904369592667,0.253342,1.29513,0.288442,0.725397,,,4.3261,0.140292,0.0638998,746.9299926757812,,,,,,,228.60000000000002,3.8100000000000005,235,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Emerson Hancock","27470",676106
"Justin Martinez","ARI",2,1,0,3.09051,34,0,0,1,,34,143,26,13,12,2,17,,2,43,11.4225,4.59818,2.48413,0.633,0.3013,0.12129,0.18001019209623337,0.213211,1.29013,0.306188,0.763691,,,3.18393,0.1398,0.126613,999,,,,,,,192.4,5.658823529411765,177,5.205882352941177,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Elmer Rodríguez","NYY",1,1,1,3.87019,16,2,0,1,,23,100,22,11,10,3,9,,1,21,8.01265,3.51304,2.28083,0.996,0.207457,0.0909566,0.11650018393993378,0.248196,1.34956,0.296302,0.735484,,,4.07331,0.139424,0.13371,999,,,,,,,92.10000000000001,4.004347826086957,92,4,,,,,,,,,,,,,,,,,,,"Elmer Rodriguez","sa3019459",695684
"Dom Hamel","TEX",4,4,2,4.49952,53,5,0,4,,76,328,75,41,38,11,27,,4,65,7.69969,3.26454,2.35859,1.344,0.197746,0.083841,0.11390535533428192,0.254474,1.35925,0.291015,0.716376,,,4.59645,0.138587,0.0975567,999,,,,,,,285.09999999999997,3.7513157894736837,290,3.8157894736842106,,,,,,,,,,,,,,,,,,,"Dom Hamel","30153",687589
"Austin Peterson","CLE",2,2,1,4.36833,26,3,0,1,,41,176,43,22,20,6,10,,2,31,6.79089,2.16707,3.13367,1.385,0.17766,0.0566937,0.12096581980586052,0.262736,1.28297,0.290461,0.713386,,,4.46806,0.134926,0.0600824,999,,,,,,,147.8,3.604878048780488,157,3.8292682926829267,,,,,,,,,,,,,,,,,,,"Austin Peterson","sa3020868",804926
"Henry Baez","ATH",1,1,1,4.72345,3,3,0,0,,18,81,20,10,10,2,7,,1,13,6.18918,3.46379,1.78682,1.181,0.156379,0.0875182,0.06886128336191177,0.272894,1.46568,0.302259,0.700224,,,4.77662,0.133786,0.143234,999,,,,,,,58.60000000000002,3.255555555555557,66,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Henry Baez","sa3016584",692013
"Jack Kochanowicz","LAA",2,3,1,4.51746,27,3,0,1,,42,183,46,23,21,5,15,,3,28,5.9909,3.16815,1.89098,1.124,0.151577,0.080158,0.07141918689012527,0.276821,1.45261,0.306317,0.709605,,,4.67453,0.133605,0.0936688,999,,,,,,,135.70000000000002,3.2309523809523815,151,3.5952380952380953,,,,,,,,,,,,,,,,,,,"Jack Kochanowicz","27688",686799
"Ryan Gusto","MIA",2,2,1,4.22338,28,2,0,1,,35,148,34,18,16,5,11,,1,30,7.87661,2.81251,2.80056,1.264,0.205746,0.073466,0.13227994740009308,0.251549,1.29337,0.291441,0.720334,,,4.27366,0.133587,0.178073,999,,,,,,,137.1,3.917142857142857,138,3.942857142857143,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Hogan Harris","ATH",3,3,0,4.15972,66,0,10,11,,66,284,61,33,31,9,29,,3,64,8.66182,3.95288,2.19127,1.161,0.22386,0.10216,0.12169981747865677,0.243512,1.3693,0.293649,0.734351,,,4.32649,0.132992,0.384067,599.9299926757812,,,,,,,345.10000000000014,5.228787878787881,339,5.136363636363637,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"George Klassen","LAA",1,2,1,4.12679,20,2,0,1,,27,117,26,13,12,3,11,,1,26,8.69442,3.7,2.34984,1.155,0.224829,0.0956785,0.12915081530809402,0.244819,1.35184,0.295614,0.730641,,,4.2341,0.130331,0.0619644,999,,,,,,,115.30000000000001,4.270370370370371,116,4.296296296296297,,,,,,,,,,,,,,,,,,,"George Klassen","sa3023440",691946
"Tim Herrin","CLE",3,3,0,3.76693,54,0,0,10,,54,232,48,25,23,6,26,,3,57,9.47258,4.28165,2.21237,0.932,0.244498,0.110514,0.1339837834239006,0.233814,1.35914,0.297407,0.744224,,,3.95607,0.128775,0.150026,999,,,,,,,268,4.962962962962963,259,4.796296296296297,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Sam Hentges","SFG",3,2,0,3.33989,54,0,0,7,,54,226,49,22,20,5,18,,2,56,9.3073,3.0571,3.04449,0.803,0.246747,0.0810472,0.16569989174604416,0.23609,1.24015,0.301498,0.745308,,,3.35775,0.127967,0.116001,999,,,,,,,290.70000000000005,5.383333333333334,285,5.277777777777778,,,,,,,,,,,,,,,,,,,"Sam Hentges","18548",656529
"Tanner McDougal","CHW",1,2,1,4.62695,11,3,0,1,,26,117,26,15,14,4,13,,1,22,7.64565,4.30632,1.77545,1.244,0.19217,0.108237,0.08393245190382004,0.25506,1.47069,0.294239,0.718081,,,4.82471,0.126885,0.116182,999,,,,,,,81.6,3.1384615384615384,84,3.230769230769231,,,,,,,,,,,,,,,,,,,"Tanner McDougal","sa3017471",701780
