Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Diomar Gonzalez","ATH",0.032,0.0883,0.0299,6.75477,0.2406,0.1616,0,0,,1,4.829,1.208,0.7951,0.75053,0.179444,0.7012,0.0065,0.045,0.4525,4.0725,6.3108,0.645322,1.615,0.0937047,0.145206,-0.05150134861469269,0.295875,1.9092,0.298058,0.671963,0.419998,,6.80151,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Diomar Gonzalez","sa3025109",828307
"Darrel Lunar","WSN",0.0294,0.0912,0.0309,6.69843,0.2365,0.1625,0,0,,1,4.827,1.1847,0.7886,0.74427,0.175444,0.7282,0.0063,0.049,0.4725,4.2525,6.5538,0.64886,1.579,0.0978869,0.15086,-0.052972860634326935,0.292533,1.9129,0.296678,0.674333,0.418787,,6.80251,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Darrel Lunar","sa3024252",821188
"Moises Castillo","CIN",0.032,0.0889,0.0305,6.75018,0.2224,0.1654,0,0,,1,4.829,1.1778,0.7929,0.75002,0.184556,0.7155,0.0059,0.0512,0.5154,4.6386,6.4395,0.720335,1.661,0.10673,0.148167,-0.04143715649843216,0.289934,1.8933,0.295402,0.67306,0.395998,,6.80366,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Moises Castillo","sa3024517",806876
"Victor Espiritu",,0.0336,0.0818,0.0241,6.71337,0.4113,0.1253,0,0,,1,4.87,1.1973,0.792,0.74593,0.166111,0.7643,0.0118,0.0458,0.4594,4.1346,6.8787,0.601073,1.495,0.0943327,0.15694,-0.06260780990123749,0.294909,1.9616,0.300254,0.676443,0.441988,,6.80608,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Victor Espiritu","sa3023847",821417
"Rubender Pena","TBR",0.0317,0.09,0.0318,6.74424,0.1919,0.1719,0,0,,1,4.826,1.2005,0.7937,0.74936,0.180444,0.6989,0.0049,0.0505,0.46,4.14,6.2901,0.658177,1.624,0.095317,0.14482,-0.049502693116664886,0.294486,1.8994,0.29686,0.671432,0.417004,,6.80911,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Rubender Pena","sa3024097",823214
"Gerardo Lopez","PHI",0.0312,0.091,0.0316,6.78663,0.1754,0.1754,0,0,,1,4.819,1.2078,0.7978,0.75407,0.184889,0.6822,0.0044,0.0498,0.4597,4.1373,6.1398,0.673849,1.664,0.0953932,0.141565,-0.046171411871910095,0.295522,1.89,0.29715,0.669587,0.409008,,6.81529,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Gerardo Lopez","sa3024891",825751
"Eric Veras","COL",0.0328,0.0894,0.0349,6.61698,0.1754,0.1754,0,0,,1,4.859,1.2057,0.7808,0.73522,0.165667,0.7373,0.0045,0.0483,0.4143,3.7287,6.6357,0.561915,1.491,0.0852645,0.151739,-0.06647457927465439,0.295994,1.943,0.297711,0.679225,0.429002,,6.817,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Eric Veras","sa3024462",821626
"Yermain Ruiz","BOS",0.0311,0.0859,0.022,6.97779,0.356,0.137,0,0,,1,4.868,1.2195,0.8199,0.77531,0.176889,0.7354,0.0101,0.047,0.4815,4.3335,6.6186,0.654746,1.592,0.0989113,0.151068,-0.0521569550037384,0.298487,1.9549,0.304216,0.66481,0.421128,,6.81889,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Yermain Ruiz","sa3024529",815938
"Marcos Pimentel","COL",0.031,0.0913,0.031,6.81921,0.1754,0.1754,0,0,,1,4.815,1.215,0.801,0.75769,0.188667,0.6704,0.0044,0.0454,0.4576,4.1184,6.0336,0.682578,1.698,0.0950363,0.139232,-0.04419523477554321,0.296399,1.8854,0.297235,0.66886,0.40199,,6.82,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Marcos Pimentel","sa3024085",821021
"Hamlet Garcia","MIA",0.0283,0.0927,0.0295,6.8013,0.2266,0.1646,0,0,,1,4.851,1.2029,0.8007,0.7557,0.174444,0.7308,0.0061,0.0479,0.4577,4.1193,6.5772,0.6263,1.57,0.0943517,0.150649,-0.056297667324543,0.295386,1.9337,0.298956,0.670621,0.424805,,6.82361,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Hamlet Garcia","sa3021022",808697
"Eliezer Pena","COL",0.0323,0.0862,0.0272,6.75837,0.3024,0.1484,0,0,,1,4.855,1.1824,0.7951,0.75093,0.176333,0.7457,0.0083,0.0529,0.4988,4.4892,6.7113,0.668902,1.587,0.102739,0.153594,-0.05085477977991104,0.29149,1.9281,0.297541,0.67391,0.414986,,6.82567,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Eliezer Pena","sa3022119",807979
"Diego Arroyo","COL",0.0329,0.0883,0.0329,6.65181,0.2109,0.1679,0,0,,1,4.881,1.172,0.7832,0.73909,0.168222,0.7869,0.0056,0.0477,0.4995,4.4955,7.0821,0.634769,1.514,0.102336,0.161217,-0.05888137221336365,0.28964,1.9589,0.297092,0.682202,0.408004,,6.82683,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Diego Arroyo","sa3068474",829485
"Ovis Portes","CIN",0.0312,0.0888,0.0282,6.76881,0.2546,0.1586,0,0,,1,4.822,1.1498,0.7943,0.75209,0.199556,0.7327,0.0068,0.0533,0.6268,5.6412,6.5943,0.855466,1.796,0.129988,0.151949,-0.021961838006973267,0.284886,1.8825,0.296059,0.6788,0.396133,,6.83376,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ovis Portes","sa3019644",802086
"Enmanuel Talavera",,0.0311,0.0912,0.0311,6.81228,0.1754,0.1754,0,0,,1,4.812,1.1957,0.7992,0.75692,0.192111,0.6829,0.0044,0.0454,0.4916,4.4244,6.1461,0.719871,1.729,0.102161,0.141916,-0.03975478559732437,0.292798,1.8786,0.295174,0.670583,0.386992,,6.83428,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Enmanuel Talavera","sa3021746",807637
"Diustin Mayorquin","MIL",0.0325,0.0851,0.0258,6.79626,0.3354,0.1414,0,0,,1,4.851,1.1888,0.7988,0.75514,0.180111,0.738,0.0095,0.0473,0.4986,4.4874,6.642,0.67561,1.621,0.102783,0.152134,-0.04935064911842346,0.292397,1.9268,0.297813,0.673576,0.407011,,6.83528,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Diustin Mayorquin","sa3068487",829944
"Josiah Romeo","ATH",0.031,0.0905,0.0301,6.81705,0.2043,0.1693,0,0,,1,4.86,1.2298,0.804,0.75745,0.170556,0.7249,0.0054,0.0445,0.4124,3.7116,6.5241,0.568906,1.535,0.084856,0.149156,-0.06430041044950485,0.30064,1.9547,0.301982,0.670601,0.447003,,6.83576,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Josiah Romeo","sa3067315",812559
"Nelvis Ochoa",,0.0311,0.0899,0.029,6.84657,0.22,0.166,0,0,,1,4.824,1.2115,0.8036,0.76073,0.189556,0.6793,0.0058,0.0475,0.4713,4.2417,6.1137,0.693802,1.706,0.097699,0.140817,-0.043117739260196686,0.29569,1.8908,0.297393,0.668872,0.39701,,6.83716,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Nelvis Ochoa","sa3015932",691440
"Luis Burgos","NYY",0.0315,0.0891,0.0295,6.78807,0.2332,0.1632,0,0,,1,4.869,1.1993,0.7998,0.75423,0.171333,0.7552,0.0062,0.0479,0.4665,4.1985,6.7968,0.617717,1.542,0.0958102,0.155104,-0.05929349362850189,0.294965,1.9545,0.299868,0.673438,0.434005,,6.83877,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Luis Burgos","sa3024292",827469
"Wifrailyn Jaquez","PIT",0.0309,0.091,0.0304,6.82146,0.1903,0.1723,0,0,,1,4.862,1.2024,0.8029,0.75794,0.175778,0.7378,0.0049,0.0502,0.4718,4.2462,6.6402,0.639469,1.582,0.0970383,0.151748,-0.05471000075340271,0.29514,1.9402,0.299619,0.671326,0.424985,,6.84065,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Wifrailyn Jaquez","sa3024278",823868
"Adam Bates","BOS",0.0318,0.0822,0.017,6.95196,0.4624,0.1144,0,0,,1,4.839,1.1926,0.8139,0.77244,0.190556,0.7129,0.0131,0.048,0.5253,4.7277,6.4161,0.73685,1.715,0.108555,0.147324,-0.038768328726291656,0.29244,1.9055,0.298028,0.666129,0.377458,,6.84446,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adam Bates","sa3023637",806724
"Kevin Martinez","COL",0.0307,0.0916,0.0305,6.84297,0.1754,0.1754,0,0,,1,4.831,1.2103,0.804,0.76033,0.186,0.6952,0.0044,0.0456,0.4655,4.1895,6.2568,0.669591,1.674,0.0963569,0.143904,-0.0475471094250679,0.295902,1.9055,0.297874,0.669564,0.405997,,6.84454,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Kevin Martinez","sa3068133",830427
"Manuel Osorio","CLE",0.0338,0.0849,0.0304,6.58656,0.2934,0.1504,0,0,,1,4.899,1.1626,0.7772,0.73184,0.16,0.8214,0.0081,0.0493,0.491,4.419,7.3926,0.59776,1.44,0.100225,0.167667,-0.06744233518838882,0.288608,1.984,0.296864,0.685682,0.425,,6.84524,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Manuel Osorio","sa3021772",808130
"Bernardo Rivera","TEX",0.0318,0.0888,0.0297,6.77061,0.2332,0.1632,0,0,,1,4.86,1.1658,0.7959,0.75229,0.178444,0.7634,0.0062,0.0532,0.5297,4.7673,6.8706,0.693869,1.606,0.108992,0.157078,-0.04808642715215683,0.288322,1.9292,0.296036,0.674833,0.404992,,6.84531,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Bernardo Rivera","sa3024531",815969
"Dylan Wilson","SEA",0.0324,0.0883,0.0337,6.56757,0.2266,0.1646,0,0,,1,4.838,1.1586,0.774,0.72973,0.178556,0.7375,0.0061,0.0507,0.4876,4.3884,6.6375,0.661153,1.607,0.100785,0.152439,-0.051653578877449036,0.286088,1.8961,0.289642,0.681663,0.411961,,6.84576,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Dylan Wilson","sa3021017",808511
"Anthony Gantes","HOU",0.0315,0.0885,0.0287,6.80805,0.2505,0.1595,0,0,,1,4.858,1.2094,0.8017,0.75645,0.175222,0.7328,0.0068,0.0463,0.4515,4.0635,6.5952,0.61613,1.577,0.0929395,0.150844,-0.05790449678897858,0.296502,1.9422,0.299573,0.672112,0.429006,,6.84733,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Anthony Gantes","sa3024230",820878
"Moises Meza","COL",0.0314,0.0886,0.0284,6.82137,0.2505,0.1595,0,0,,1,4.864,1.1957,0.8026,0.75793,0.176333,0.7506,0.0068,0.0463,0.4849,4.3641,6.7554,0.646017,1.587,0.0996916,0.154317,-0.054625824093818665,0.293993,1.9463,0.299297,0.672989,0.420015,,6.84837,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Moises Meza","sa3023822",816396
"Kevin Velasco","BAL",0.0336,0.0869,0.0276,6.88572,0.2332,0.1632,0,0,,1,4.811,1.2215,0.8081,0.76508,0.198778,0.6612,0.0062,0.0452,0.4942,4.4478,5.9508,0.747429,1.789,0.102723,0.137435,-0.03471212089061737,0.297593,1.8827,0.299776,0.669778,0.401928,,6.85005,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Kevin Velasco","sa3021524",808280
"Harrison Ruiz","CLE",0.0308,0.0915,0.0309,6.8265,0.1754,0.1754,0,0,,1,4.819,1.2204,0.8023,0.7585,0.187333,0.6688,0.0044,0.0489,0.4363,3.9267,6.0192,0.652362,1.686,0.0905375,0.138784,-0.048246532678604126,0.297564,1.8892,0.297057,0.668067,0.409003,,6.85097,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Harrison Ruiz","sa3022193",806916
"Salvador Casado","BAL",0.0309,0.0909,0.0307,6.80553,0.1919,0.1719,0,0,,1,4.896,1.2002,0.803,0.75617,0.164,0.7873,0.005,0.0507,0.4617,4.1553,7.0857,0.586435,1.476,0.0943015,0.160805,-0.06650326400995255,0.295761,1.9875,0.301897,0.673815,0.450995,,6.85774,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Salvador Casado","sa3024103",823883
"Franklyn Moreta","MIA",0.0323,0.0847,0.0244,6.81894,0.356,0.137,0,0,,1,4.872,1.1738,0.8012,0.75766,0.178667,0.7683,0.0101,0.0522,0.5291,4.7619,6.9147,0.688663,1.608,0.1086,0.157697,-0.04909687489271164,0.28972,1.9421,0.297611,0.674304,0.402975,,6.8611,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Franklyn Moreta","sa3018888",802089
"Luimy Munoz","TEX",0.0332,0.0826,0.0237,6.77655,0.3939,0.1289,0,0,,1,4.857,1.1791,0.7966,0.75295,0.180889,0.7555,0.0112,0.0467,0.5156,4.6404,6.7995,0.682462,1.628,0.106156,0.155549,-0.04939263314008713,0.290791,1.9346,0.297236,0.676835,0.407229,,6.86209,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luimy Munoz","sa3021803",808891
"Noelin Cuevas",,0.0329,0.0859,0.0293,6.69465,0.2884,0.1514,0,0,,1,4.891,1.1934,0.7888,0.74385,0.166111,0.7799,0.008,0.0486,0.4558,4.1022,7.0191,0.584434,1.495,0.0931916,0.159456,-0.0662645697593689,0.29376,1.9733,0.298579,0.680456,0.419002,,6.86848,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Noelin Cuevas","sa3019054",800075
"Cole Schoenwetter","CIN",0.0307,0.0896,0.0281,6.80517,0.2431,0.1611,0,0,,1,4.826,1.1667,0.7992,0.75613,0.198778,0.7317,0.0065,0.0448,0.5881,5.2929,6.5853,0.803745,1.789,0.121861,0.151616,-0.029755495488643646,0.28811,1.8984,0.29667,0.678472,0.406101,,6.87255,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cole Schoenwetter","sa3023567",800616
"Jhonan Coba","DET",0.0308,0.091,0.0298,6.84765,0.1936,0.1716,0,0,,1,4.855,1.1885,0.8045,0.76085,0.182889,0.7422,0.005,0.0453,0.5011,4.5099,6.6798,0.675155,1.646,0.103213,0.152873,-0.04966013878583908,0.292194,1.9307,0.297209,0.672496,0.404013,,6.87299,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jhonan Coba","sa3025048",826173
"Fabian Gallardo","LAA",0.0303,0.0914,0.0295,6.86925,0.1919,0.1719,0,0,,1,4.857,1.2291,0.8088,0.76325,0.176889,0.7062,0.005,0.0537,0.4203,3.7827,6.3558,0.595157,1.592,0.0865349,0.145398,-0.05886349081993103,0.299993,1.9353,0.300639,0.667494,0.432989,,6.87379,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Fabian Gallardo","sa3024091",821142
"Freddy Hernandez","LAA",0.032,0.0902,0.0333,6.70275,0.1754,0.1754,0,0,,1,4.892,1.1858,0.7897,0.74475,0.166556,0.7931,0.0045,0.0442,0.4676,4.2084,7.1379,0.589585,1.499,0.0955846,0.162122,-0.06653719395399094,0.292451,1.9789,0.297977,0.681208,0.417996,,6.87706,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Freddy Hernandez","sa3068357",829852
"Jharold Clemente",,0.0318,0.0865,0.0254,6.84846,0.3131,0.1461,0,0,,1,4.824,1.213,0.8038,0.76094,0.190556,0.6725,0.0087,0.0524,0.4549,4.0941,6.0525,0.676431,1.715,0.0942993,0.139407,-0.045107804238796234,0.295919,1.8855,0.296048,0.668243,0.394993,,6.87726,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jharold Clemente","sa3022327",811230
"Alexander Garcia","CLE",0.0309,0.0914,0.0308,6.8319,0.1754,0.1754,0,0,,1,4.838,1.1832,0.8018,0.7591,0.188,0.7213,0.0044,0.0489,0.5062,4.5558,6.4917,0.701788,1.692,0.10463,0.149091,-0.04446052759885788,0.29087,1.9045,0.294996,0.671845,0.392008,,6.87734,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alexander Garcia","sa3024792",824212
"Juan Garcia","STL",0.0307,0.0908,0.0289,6.87483,0.2068,0.1688,0,0,,1,4.831,1.2164,0.8073,0.76387,0.188778,0.6873,0.0055,0.0447,0.4531,4.0779,6.1857,0.659246,1.699,0.0937901,0.142269,-0.04847858101129532,0.296755,1.9037,0.297248,0.668777,0.401999,,6.87905,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Juan Garcia","sa3068366",830467
"Erigaldi Perez","CLE",0.0318,0.0865,0.0256,6.85035,0.3131,0.1461,0,0,,1,4.831,1.2163,0.8047,0.76115,0.187222,0.6864,0.0087,0.0478,0.4454,4.0086,6.1776,0.648893,1.685,0.0921962,0.142082,-0.04988615959882736,0.29689,1.9027,0.297063,0.669272,0.403985,,6.88083,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Erigaldi Perez","sa3023812",808122
"Denny Lima","CHW",0.0306,0.0912,0.0294,6.87132,0.1936,0.1716,0,0,,1,4.829,1.2151,0.8067,0.76348,0.189333,0.6766,0.005,0.0537,0.4531,4.0779,6.0894,0.669672,1.704,0.0938289,0.140112,-0.046282872557640076,0.29646,1.8917,0.296785,0.667022,0.40038,,6.88117,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Denny Lima","sa3021787",808348
"Luis Bermudez",,0.0314,0.0877,0.0268,6.84855,0.2826,0.1526,0,0,,1,4.863,1.2053,0.8057,0.76095,0.178,0.7419,0.0078,0.0444,0.4633,4.1697,6.6771,0.624478,1.602,0.0952704,0.15256,-0.05728974938392639,0.295656,1.9472,0.299034,0.672261,0.420013,,6.88144,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Luis Bermudez","sa3018317",800089
"Efrailin Ramos","TBR",0.0318,0.0874,0.0272,6.81804,0.2785,0.1535,0,0,,1,4.842,1.1773,0.8,0.75756,0.187778,0.7307,0.0077,0.0475,0.5143,4.6287,6.5763,0.703846,1.69,0.106216,0.150909,-0.04469228535890579,0.289704,1.908,0.29435,0.673511,0.387987,,6.88225,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Efrailin Ramos","sa3023691",820889
"Robert Cruz",,0.0325,0.0835,0.0233,6.85872,0.389,0.13,0,0,,1,4.839,1.2148,0.8055,0.76208,0.186333,0.6942,0.0111,0.0499,0.4528,4.0752,6.2478,0.652262,1.677,0.093573,0.143459,-0.04988633096218109,0.296662,1.909,0.297609,0.669545,0.402992,,6.88417,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Robert Cruz","sa3006390",679004
"Jezler Baules","KCR",0.0306,0.0899,0.0257,6.99408,0.2406,0.1616,0,0,,1,4.9,1.2001,0.8211,0.77712,0.170333,0.7851,0.0065,0.0486,0.4832,4.3488,7.0659,0.615463,1.533,0.0986122,0.160224,-0.06161223351955414,0.295133,1.9852,0.30174,0.666444,0.406097,,6.88417,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jezler Baules","sa3024208",815196
"Williams Salazar","LAD",0.0323,0.0899,0.0338,6.67395,0.1754,0.1754,0,0,,1,4.883,1.1742,0.7859,0.74155,0.169556,0.7854,0.0045,0.0493,0.479,4.311,7.0686,0.60988,1.526,0.0980954,0.160844,-0.06274831295013428,0.290048,1.9596,0.295506,0.681503,0.408999,,6.88546,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Williams Salazar","sa3024533",816266
"Josnier Parra","ATH",0.0305,0.0904,0.0276,6.90615,0.2266,0.1646,0,0,,1,4.822,1.2467,0.8114,0.76735,0.189444,0.6427,0.006,0.0533,0.4002,3.6018,5.7843,0.622686,1.705,0.0829946,0.133285,-0.05029033124446869,0.302157,1.8894,0.298968,0.66372,0.412007,,6.88551,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Josnier Parra","sa3021488",807206
"Franyerson Reyes","DET",0.0305,0.0918,0.0301,6.86394,0.1754,0.1754,0,0,,1,4.822,1.2188,0.806,0.76266,0.190222,0.6696,0.0044,0.0504,0.4406,3.9654,6.0264,0.658005,1.712,0.0913729,0.138864,-0.047490671277046204,0.297123,1.8884,0.29632,0.667288,0.402012,,6.88683,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Franyerson Reyes","sa3024586",821802
"Gabriel Chinchilla","STL",0.0307,0.0907,0.029,6.86673,0.2068,0.1688,0,0,,1,4.853,1.2032,0.807,0.76297,0.182778,0.7274,0.0055,0.0456,0.4717,4.2453,6.5466,0.648474,1.645,0.0971976,0.149887,-0.05268906056880951,0.294902,1.9306,0.297888,0.670922,0.409997,,6.88685,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Gabriel Chinchilla","sa3024773",820976
"Francisco Morao","BAL",0.035,0.0849,0.0294,6.74676,0.2505,0.1595,0,0,,1,4.886,1.1781,0.7933,0.74964,0.177111,0.7833,0.0069,0.0486,0.5232,4.7088,7.0497,0.667943,1.594,0.107081,0.160315,-0.05323372036218643,0.290595,1.9614,0.298465,0.681726,0.400935,,6.88688,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Francisco Morao","sa3022130",808262
"Melvin Rodriguez","MIN",0.0295,0.0919,0.0264,6.99696,0.2109,0.1679,0,0,,1,4.874,1.2231,0.8212,0.77744,0.181556,0.7239,0.0056,0.0502,0.4643,4.1787,6.5151,0.641387,1.634,0.0952606,0.148523,-0.05326221138238907,0.298324,1.947,0.301543,0.665043,0.40725,,6.88906,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Melvin Rodriguez","sa3024087",821060
"Jorge Luna","NYY",0.0307,0.0906,0.0291,6.86088,0.2068,0.1688,0,0,,1,4.862,1.1969,0.8065,0.76232,0.180889,0.7405,0.0055,0.0485,0.4806,4.3254,6.6645,0.649021,1.628,0.0988482,0.152304,-0.05345536768436432,0.293862,1.9374,0.297819,0.671494,0.411992,,6.89249,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jorge Luna","sa3021797",808659
"Francis Texido","LAA",0.03,0.089,0.0275,6.68304,0.2884,0.1514,0,0,,1,4.835,1.137,0.7832,0.74256,0.192444,0.756,0.0078,0.0569,0.5915,5.3235,6.804,0.782407,1.732,0.122337,0.15636,-0.034022748470306396,0.282688,1.893,0.291696,0.683552,0.362336,,6.89261,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Francis Texido","sa3021028",809814
"Jerson Alejandro","NYY",0.0307,0.0912,0.0298,6.85314,0.1903,0.1723,0,0,,1,4.885,1.1763,0.8058,0.76146,0.175778,0.777,0.0049,0.0594,0.5165,4.6485,6.993,0.664736,1.582,0.105732,0.159058,-0.053326502442359924,0.290545,1.9533,0.298101,0.672149,0.414997,,6.89645,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jerson Alejandro","sa3021533",808394
"Adrian Ardines","HOU",0.0322,0.0843,0.0232,6.85611,0.375,0.133,0,0,,1,4.873,1.1715,0.8047,0.76179,0.182556,0.7757,0.0107,0.0452,0.5326,4.7934,6.9813,0.686606,1.643,0.109296,0.159183,-0.04988713562488556,0.289109,1.9472,0.296362,0.675387,0.393007,,6.90586,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adrian Ardines","sa3024257",821593
"Anderson Beltre",,0.0304,0.0911,0.0286,6.894,0.2068,0.1688,0,0,,1,4.865,1.215,0.8109,0.766,0.179,0.7301,0.0055,0.05,0.4473,4.0257,6.5709,0.612656,1.611,0.0919424,0.150072,-0.058129504323005676,0.297437,1.9451,0.299543,0.669342,0.423011,,6.90784,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Anderson Beltre","sa3022002",807852
