Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Hunter Harvey","CHC",2.11255,1.48308,0,3.97066,52,0,0,12.9543,,36.8327,153.642,33.5357,17.42,16.25,4.48631,10.4024,0.675349,1.54999,36.6575,8.95719,2.54181,3.52395,1.09622,0.238591,0.0677055,0.1708851009607315,0.236685,1.19291,0.288917,0.704196,,,3.70159,0.347247,0.23906,555.4400024414062,,,,,,,226.20000000000002,6.113513513513514,223,6.027027027027027,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Kenley Jansen","DET",2.32949,1.61118,0,3.89939,60,0,0,4.2286,,41.3372,171.467,33.1868,19.26,17.91,5.75737,14.1862,0.909825,1.66686,41.7047,9.08,3.08864,2.93981,1.2535,0.243223,0.0827344,0.16048891842365265,0.213264,1.14601,0.25362,0.715112,,,4.07849,0.344046,0.248226,108.05999755859375,,,,,,,195.8,4.775609756097562,179,4.365853658536586,,,,,,,,,,,,,,,,,,,"Kenley Jansen","3096",445276
"Andrew Kittredge","BAL",2.71847,1.72319,0,3.99959,67,0,0,12.9697,,44.9371,187.036,41.4603,21.37,19.97,6.0997,11.7244,0.867396,1.69188,44.3851,8.88943,2.34816,3.7857,1.22165,0.237308,0.0626854,0.17462275177240372,0.2388,1.18354,0.28717,0.712613,,,3.81998,0.340436,0.257408,493.8299865722656,,,,,,,250.6,5.568888888888889,245,5.444444444444445,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Andrew Chafin",,2.57085,2.71458,0,3.9996,46,0,0,0,,46.4447,200.063,40.2251,22.1,20.64,4.79645,22.08,0.962116,2.00869,49.1713,9.52836,4.27864,2.22696,0.929451,0.245779,0.110365,0.135413758456707,0.228585,1.34149,0.290383,0.723242,,,3.91622,0.340259,0.208463,999,,,,,,,200.90000000000003,4.3673913043478265,191,4.1521739130434785,,,,,,,,,,,,,,,,,,,"Andrew Chafin","12988",605177
"David Morgan","SDP",2.45872,1.85379,0,3.95015,64,0,0,13.8256,,44.3604,188.55,38.223,20.88,19.47,4.92461,17.8437,1.22173,2.35683,45.0159,9.13299,3.6202,2.52279,0.999125,0.238747,0.0946362,0.14411089569330215,0.227045,1.26389,0.281214,0.715581,,,3.91488,0.339563,0.203799,999,,,,,,,251.3,5.711363636363637,241,5.4772727272727275,,,,,,,,,,,,,,,,,,,"David Morgan","31616",688158
"José Leclerc",,2.51463,2.66181,0,4.04998,44,0,0,0,,44.4447,189.509,35.8624,21.36,20,5.2654,20.6291,0.914719,2.59901,47.5563,9.63011,4.17736,2.30531,1.06624,0.250946,0.108856,0.1420900672674179,0.215674,1.27105,0.269675,0.715218,,,4.10312,0.339302,0.203864,999,,,,,,,194.50000000000003,4.420454545454546,179,4.068181818181818,,,,,,,,,,,,,,,,,,,"Jose Leclerc","14524",600917
"Josh Sborz",,2.50679,2.81183,0,4.33096,46,0,0,0,,46.4447,200.175,41.5168,23.97,22.35,5.56317,20.2296,0.952397,2.07191,51.1733,9.9163,3.92007,2.52962,1.07802,0.255643,0.10106,0.15458299219608307,0.233406,1.32946,0.296801,0.700108,,,3.92918,0.335964,0.00378398,999,,,,,,,193.40000000000003,4.204347826086957,188,4.086956521739131,,,,,,,,,,,,,,,,,,,"Josh Sborz","18323",622250
"John Schreiber","KCR",2.44735,1.78721,0,4.0192,64,0,0,13.5886,,43.3743,185.042,40.2263,20.75,19.37,4.4615,15.281,0.753454,2.30441,38.7589,8.04232,3.17075,2.53641,0.925743,0.20946,0.0825812,0.12687885016202927,0.240219,1.27973,0.287878,0.705572,,,3.90144,0.33517,0.150238,999,,,,,,,248,5.767441860465116,246,5.72093023255814,,,,,,,,,,,,,,,,,,,"John Schreiber","20020",670167
"Gabriel Hughes","COL",3.43901,5.66326,3.14774,5.31211,29,11,0,0,,73.7842,325.078,80.2347,46.64,43.55,12.1156,25.7999,0.793783,3.21379,60.5524,7.38601,3.147,2.34701,1.47783,0.18627,0.0793651,0.10690522193908691,0.271004,1.43709,0.304925,0.66681,,,4.80811,0.334882,-0.269444,999,,,,,,,227,3.0675675675675675,249,3.364864864864865,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Jose Corniell","TEX",2.01337,1.94562,0.799095,4.09883,31,3,0,0.6629,,42.4877,177.311,37.4175,20.71,19.35,6.35558,12.5746,0.842492,2.18507,40.6524,8.61123,2.66363,3.2329,1.34628,0.229272,0.0709183,0.15835320949554443,0.230189,1.17663,0.268833,0.712559,,,4.20831,0.334169,0.243252,749.280029296875,,,,,,,181.8,4.328571428571429,173,4.119047619047619,,,,,,,,,,,,,,,,,,,"Jose Corniell","27984",692030
"Cooper Criswell","NYM",2.64938,2.64815,0.803287,4.47866,53,3,0,4.6807,,61.5921,265.418,63.1303,32.85,30.65,7.48165,18.442,1.2348,3.84942,45.1981,6.60446,2.69479,2.45083,1.09324,0.17029,0.0694828,0.10080734640359879,0.25966,1.32439,0.2922,0.685284,,,4.33236,0.333032,0.0817862,999,,,,,,,252.89999999999992,4.079032258064514,263,4.241935483870968,,,,,,,,,,,,,,,,,,,"Cooper Criswell","24975",681867
"Hoby Milner","CHC",2.45444,1.68089,0,3.82934,60,0,0,13.5182,,41.8114,175.127,40.487,19.18,17.79,4.32117,10.7026,0.709765,1.80717,33.102,7.12528,2.30377,3.09288,0.930141,0.189017,0.0611135,0.12790311500430107,0.24897,1.2243,0.288877,0.709119,,,3.79287,0.331246,0.301926,999,,,,,,,240.60000000000002,5.7285714285714295,241,5.738095238095238,,,,,,,,,,,,,,,,,,,"Hoby Milner","13346",571948
"Sam Hentges","SFG",1.81568,1.5072,0,4.12023,54,0,0,7.2262,,36.0416,154.768,35.3031,17.79,16.5,3.70722,12.8449,0.669942,1.30083,35.2885,8.81194,3.20751,2.74729,0.925734,0.228009,0.0829941,0.14501455426216125,0.251048,1.3359,0.310901,0.706692,,,3.69155,0.330092,0.0829193,999,,,,,,,182.20000000000005,5.061111111111113,184,5.111111111111111,,,,,,,,,,,,,,,,,,,"Sam Hentges","18548",656529
"Yimi García","TOR",2.30053,1.52738,0,3.83902,60,0,0,11.3588,,40.018,165.492,33.9911,18.28,17.07,5.70469,11.6428,0.933938,1.93721,41.2409,9.27503,2.61845,3.54218,1.28298,0.249202,0.0703527,0.17884938418865204,0.223756,1.14033,0.269481,0.726583,,,3.94525,0.329581,0.297317,672.9400024414062,,,,,,,217.79999999999998,5.444999999999999,206,5.15,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Joe Rock","TBR",1.82912,1.98955,0.813765,4.33004,29,3,0,0.6594,,42.1936,180.695,41.5439,21.87,20.3,5.29247,13.5944,1.09054,1.69139,36.9723,7.88629,2.89973,2.71966,1.1289,0.204611,0.075234,0.129377119243145,0.251158,1.30679,0.294381,0.697027,,,4.10009,0.328784,0.148317,750.6699829101562,,,,,,,170.10000000000002,4.050000000000001,175,4.166666666666667,,,,,,,,,,,,,,,,,,,"Joe Rock","30016",697812
"Robert Suarez","ATL",2.63143,1.78465,0,4.17966,67,0,0,11.1139,,44.3147,187.579,41.3856,22.07,20.58,5.81191,14.073,0.980908,1.82971,44.3645,9.01013,2.85813,3.15246,1.18036,0.236511,0.0750242,0.16148637980222702,0.241067,1.25147,0.292787,0.705563,,,3.91443,0.32715,0.101346,182.72000122070312,,,,,,,229.20000000000002,5.20909090909091,226,5.136363636363637,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"David Robertson",,2.32035,2.36043,0,3.86974,41,0,0,0,,41.4447,176.18,35.1112,19.06,17.82,4.75081,17.5123,0.975014,2.09462,45.5287,9.88688,3.80291,2.59982,1.03167,0.258421,0.0993996,0.15902146697044373,0.224247,1.26973,0.285627,0.73008,,,3.8475,0.326286,0.248377,750.0599975585938,,,,,,,182.90000000000003,4.460975609756098,172,4.195121951219512,,,,,,,,,,,,,,,,,,,"David Robertson","8241",502085
"River Ryan","LAD",2.40391,2.24027,1.5912,4.50512,14,6,0,0.7738,,34.9603,149.927,33.3467,18.71,17.5,4.77988,12.9752,0.234731,1.65448,30.0171,7.72746,3.34027,2.31342,1.23051,0.200211,0.0865432,0.11366765946149826,0.246469,1.32499,0.284245,0.696741,,,4.45072,0.325708,0.204614,589.8300170898438,,,,,,,130.7,3.734285714285714,129,3.6857142857142855,,,,,,,,,,,,,,,,,,,"River Ryan","29514",689981
"Pierce Johnson",,3.39692,3.81201,0,4.36065,62,0,0,0,,62,266.972,56.2011,32.21,30.04,8.27792,25.6406,1.3554,2.83431,65.77,9.54726,3.72203,2.56507,1.20163,0.246355,0.0960424,0.1503128781914711,0.235647,1.32003,0.291416,0.706475,,,4.12704,0.32488,0.0405932,737.3900146484375,,,,,,,259.79999999999995,4.1903225806451605,251,4.048387096774194,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Justin Topa","MIN",2.24474,1.81566,0,4.56906,63,0,0,9.992,,44.5562,193.6,47.6465,24.27,22.62,4.22111,13.8563,1.25079,2.4452,34.6688,7.00282,2.79887,2.50202,0.85263,0.179074,0.0715719,0.10750222951173782,0.268736,1.38034,0.313748,0.669736,,,3.90813,0.324601,-0.0495678,670.1099853515625,,,,,,,221,4.911111111111111,235,5.222222222222222,,,,,,,,,,,,,,,,,,,"Justin Topa","15145",623437
"Tobias Myers","MIL",2.47996,2.41855,0.805382,4.50902,45,3,0,0.6325,,55.4489,237.985,53.4943,29.85,27.78,8.3246,18.8273,1.08866,2.29833,48.7361,7.91043,3.05588,2.58859,1.35118,0.204786,0.0791111,0.125675231218338,0.246677,1.30429,0.282666,0.700075,,,4.47194,0.324423,0.0166424,631.5,,,,,,,209.8,3.814545454545455,210,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Logan Evans","SEA",2.7503,3.16568,1.62613,4.53131,32,6,0,0.6494,,52.614,226.265,50.682,28.28,26.49,7.12991,19.0628,0.765826,2.61861,41.4738,7.09439,3.26083,2.17564,1.21962,0.183298,0.08425,0.09904754161834717,0.247733,1.3256,0.279217,0.693822,,,4.55654,0.320006,0.253019,744.719970703125,,,,,,,193.50000000000003,3.6509433962264155,194,3.660377358490566,,,,,,,,,,,,,,,,,,,"Logan Evans","33699",688138
"Luke Weaver","NYM",2.41186,1.82041,0,4.10943,67,0,0,14.1594,,43.8893,184.786,38.8981,21.49,20.04,6.30296,14.1358,0.786405,1.91027,46.2503,9.48416,2.8987,3.27186,1.2925,0.25029,0.0764979,0.17379257082939148,0.230521,1.20836,0.28054,0.713506,,,3.99129,0.319749,0.203793,450.2799987792969,,,,,,,250.4,5.690909090909091,242,5.5,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Ian Hamilton","ATL",2.10962,1.41491,0,4.10091,54,0,0,9.799,,36.826,158.668,33.5178,17.97,16.78,3.62178,15.5973,0.728468,2.01216,37.9547,9.27585,3.81186,2.43342,0.885138,0.239208,0.0983013,0.1409069523215294,0.237616,1.33371,0.300516,0.707126,,,3.78691,0.317866,0.136424,999,,,,,,,198.20000000000002,5.3567567567567576,195,5.27027027027027,,,,,,,,,,,,,,,,,,,"Ian Hamilton","19261",641656
"Hunter Gaddis","CLE",2.30524,2.15824,0,4.12977,66,0,0,13.6364,,45.6345,191.656,39.5688,22.42,20.94,6.87284,14.6571,1.00729,2.44403,45.4428,8.9622,2.89066,3.1004,1.35546,0.237106,0.0764762,0.16063016653060913,0.226684,1.18827,0.267476,0.713074,,,4.22565,0.315423,0.208402,586.6099853515625,,,,,,,245.30000000000007,5.332608695652175,234,5.086956521739131,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Evan Phillips",,1.49493,1.42922,0,3.63135,26,0,0,0,,26.4447,109.749,22.5754,11.43,10.67,2.84476,8.12951,0.650616,1.27177,27.5995,9.39301,2.76674,3.39497,0.968165,0.251479,0.074074,0.17740503698587418,0.224973,1.1611,0.282257,0.721306,,,3.51278,0.313853,0.26578,746.6699829101562,,,,,,,124.7,4.796153846153846,120,4.615384615384615,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Clayton Beeter","WSN",2.02953,1.83248,0,3.96919,63,0,0,9.1184,,43.0138,185.389,34.0683,20.32,18.97,4.90656,22.9001,1.1202,2.25927,50.6391,10.5955,4.7915,2.21131,1.02662,0.273151,0.123525,0.14962604641914368,0.212622,1.32442,0.27857,0.731517,,,4.01823,0.312254,0.252819,402.6700134277344,,,,,,,231.29999999999998,5.37906976744186,213,4.953488372093023,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Johan Oviedo","BOS",3.45824,3.51951,1.59959,4.51578,48,6,0,0.6704,,71.0111,309.335,64.1848,38.14,35.63,9.15668,33.2755,1.30954,4.61864,63.91,8.10001,4.21736,1.92064,1.16052,0.206605,0.107571,0.09903378039598465,0.23646,1.37247,0.277396,0.700846,,,4.61236,0.312046,0.204507,403.2799987792969,,,,,,,266.29999999999995,3.750704225352112,256,3.6056338028169015,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Graham Ashcraft","CIN",2.27815,1.91951,0,4.11038,65,0,0,15.9084,,43.8135,187.763,43.1389,21.42,20.01,4.14214,14.7717,1.0451,2.36579,35.6343,7.31986,3.03435,2.41233,0.850863,0.189783,0.078672,0.11111115664243698,0.252827,1.32175,0.298028,0.70024,,,3.91096,0.311636,0.203797,722.780029296875,,,,,,,249.60000000000002,5.672727272727273,253,5.75,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Pierson Ohl","MIN",2.17476,1.7141,0,4.54937,60,0,0,11.4852,,42.4345,180.71,45.0538,23.01,21.45,5.94012,8.77347,1.26299,1.41642,34.7045,7.36054,1.86078,3.95562,1.25985,0.192045,0.04855,0.14349528402090073,0.264214,1.26848,0.301163,0.677138,,,4.03964,0.311025,-0.1074,999,,,,,,,204,4.857142857142857,216,5.142857142857143,,,,,,,,,,,,,,,,,,,"Pierson Ohl","30179",701487
"Dennis Santana","PIT",2.53627,1.85631,0,4.28992,68,0,0,4.6423,,47.1617,203.111,44.1868,24.08,22.48,4.9912,18.077,1.24499,2.5003,43.4771,8.29685,3.44967,2.40511,0.952485,0.214056,0.0890003,0.12505558133125305,0.242075,1.32022,0.292362,0.690783,,,3.97614,0.309777,0.0571193,144.22000122070312,,,,,,,214.9,4.572340425531915,213,4.531914893617022,,,,,,,,,,,,,,,,,,,"Dennis Santana","17878",642701
"JR Ritchie","ATL",1.53003,1.73421,1.63705,4.59854,5,5,0,0,,25.345,107.876,25.1384,13.86,12.95,3.80199,7.4783,0.0825545,1.05349,21.4383,7.61274,2.65554,2.86674,1.35009,0.198731,0.069323,0.12940804660320282,0.253043,1.28691,0.287925,0.687212,,,4.40342,0.309751,0.157369,999,,,,,,,88.80000000000001,3.5520000000000005,91,3.64,,,,,,,,,,,,,,,,,,,"JR Ritchie","sa3020395",702275
"Paul Sewald",,3.00072,3.2647,0,4.26048,53,0,0,0,,53.4447,224.483,46.0167,27.09,25.3,8.80074,17.6901,1.25699,2.38361,56.9891,9.59687,2.97899,3.22152,1.48203,0.253868,0.0788038,0.17506404221057892,0.22512,1.19201,0.268475,0.712586,,,4.27,0.309057,0.0709434,750.9400024414062,,,,,,,215.90000000000006,4.073584905660378,202,3.811320754716981,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Clarke Schmidt","NYY",1.62961,1.4742,0.772549,4.14136,19,3,0,0.6915,,28.0994,118.982,25.14,13.82,12.93,3.67588,9.82274,0.390212,1.47102,26.9095,8.61886,3.14614,2.73951,1.17735,0.226165,0.0825569,0.1436082199215889,0.233453,1.24425,0.278385,0.709095,,,4.12621,0.305998,0.199977,749.8900146484375,,,,,,,118.00000000000006,4.214285714285716,113,4.035714285714286,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Jeff Hoffman","TOR",2.36282,1.6618,0,4.09958,63,0,0,3.7823,,42.0189,176.481,35.0896,20.54,19.14,6.47213,15.3282,0.73209,2.17105,49.2161,10.5416,3.28313,3.21083,1.38626,0.278876,0.0868548,0.19202084839344025,0.220715,1.19988,0.277051,0.72244,,,4.04433,0.304958,0.0967392,115.66999816894531,,,,,,,209,4.976190476190476,195,4.642857142857143,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Luis García",,2.86965,3.26651,0,4.33963,53,0,0,0,,53.4447,230.192,53.3236,27.68,25.77,5.57967,18.406,1.22644,2.81179,45.1694,7.60646,3.09953,2.45407,0.939608,0.196225,0.0799591,0.11626579612493515,0.255168,1.34213,0.301746,0.689157,,,3.99304,0.302577,-0.0311002,999,,,,,,,207.60000000000002,3.916981132075472,214,4.037735849056604,,,,,,,,,,,,,,,,,,,"Luis Garcia","6984",472610
"Justin Martinez","ARI",1.27501,0.874342,0,3.36024,34,0,0,0.668,,23.3287,100.016,18.9102,9.33,8.71,1.35383,11.8129,0.829601,1.54,26.4169,10.1914,4.55733,2.23627,0.522297,0.264126,0.11811,0.14601586759090424,0.218203,1.31697,0.298108,0.742102,,,3.34195,0.301311,0.310253,999,,,,,,,122.5,5.326086956521739,116,5.043478260869565,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Richard Lovelady","NYM",1.9132,1.34313,0,3.6806,52,0,0,7.3019,,34.1113,143.904,30.5025,15,13.95,2.99909,11.8636,0.849935,1.7312,29.2356,7.71359,3.13013,2.46431,0.791287,0.20316,0.0824412,0.12071928381919861,0.234078,1.242,0.280434,0.717002,,,3.7596,0.300119,0.283578,999,,,,,,,178.10000000000005,5.238235294117649,175,5.147058823529412,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Louis Varland","TOR",2.43872,1.79115,0,4.21937,67,0,0,13.4056,,44.6868,190.155,42.6456,22.49,20.95,6.1168,14.2391,1.18816,1.87686,44.8496,9.0328,2.86779,3.14974,1.23194,0.235858,0.0748817,0.16097616404294968,0.245034,1.27297,0.296806,0.711794,,,3.98924,0.297296,0.154843,546.780029296875,,,,,,,241.39999999999998,5.364444444444444,241,5.355555555555555,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Juan Morillo","ARI",2.03295,1.63829,0,4.09957,56,0,0,11.2896,,37.9138,163.786,34.4726,18.49,17.27,3.56268,16.6872,1.10559,1.96076,36.2524,8.60562,3.96123,2.17246,0.845711,0.22134,0.101885,0.11945592612028122,0.237517,1.34937,0.293479,0.707567,,,3.91992,0.293406,0.189997,999,,,,,,,202.6,5.3315789473684205,197,5.184210526315789,,,,,,,,,,,,,,,,,,,"Juan Morillo","21924",666661
"Braydon Fisher","TOR",1.98025,1.31325,0,3.8496,52,0,0,6.7641,,35.3491,150.859,27.6879,16.17,15.12,4.1357,17.3135,1.49391,1.83917,41.8443,10.6537,4.40808,2.41685,1.05296,0.277373,0.114766,0.16260671615600586,0.210224,1.27306,0.274736,0.735281,,,3.91404,0.292475,0.234452,999,,,,,,,192,5.485714285714286,178,5.085714285714285,,,,,,,,,,,,,,,,,,,"Braydon Fisher","24609",680755
"Liam Hendriks",,1.35195,1.4077,0,3.92846,24,0,0,0,,24.4447,101.279,21.6383,11.46,10.67,3.39419,6.37759,0.499569,0.940537,26.935,9.91687,2.34809,4.22338,1.24967,0.265947,0.0629703,0.2029770240187645,0.23029,1.14609,0.286713,0.711652,,,3.63459,0.291635,0.157947,999,,,,,,,116.50000000000001,4.854166666666667,114,4.75,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Luis Curvelo","TEX",2.04039,1.44752,0,3.88105,52,0,0,6.8945,,36.3613,151.162,29.7678,16.75,15.68,4.95268,12.1341,0.922795,1.81394,37.2531,9.22074,3.00338,3.07012,1.22587,0.246445,0.0802722,0.16617299616336823,0.216944,1.15238,0.261189,0.71928,,,4.00757,0.290023,0.185401,999,,,,,,,186.90000000000003,5.191666666666667,175,4.861111111111111,,,,,,,,,,,,,,,,,,,"Luis Curvelo","24710",681168
"Ty Johnson","TBR",1.36665,1.9152,1.61537,4.66985,5,5,0,0,,25.17,107.918,24.9101,14.01,13.06,3.96792,8.04857,0.0808115,1.19205,23.5396,8.41702,2.87791,2.92469,1.4188,0.218125,0.0745806,0.14354468882083893,0.25244,1.30944,0.294257,0.691467,,,4.41545,0.289545,0.157369,999,,,,,,,91.80000000000001,3.6720000000000006,94,3.76,,,,,,,,,,,,,,,,,,,"Ty Johnson","sa3023410",694494
"Wade Miley",,2.74809,3.8456,3.43466,4.95933,10,10,0,0,,51.14,223.789,52.8081,30.21,28.18,7.62108,20.184,0.160742,2.00328,33.7512,5.93979,3.55213,1.67218,1.34121,0.150817,0.0901919,0.06062500178813934,0.261942,1.4273,0.282014,0.686462,,,5.05405,0.288782,0.181829,999,,,,,,,143.2,2.8078431372549018,153,3,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"A.J. Puk","ARI",1.17294,0.880826,0,3.82123,32,0,0,0.668,,21.9746,92.2661,19.4246,10.03,9.33,2.45708,6.97147,0.505221,1.06533,24.7361,10.131,2.85526,3.54819,1.00633,0.268095,0.0755583,0.19253695011138916,0.230615,1.20121,0.297487,0.712927,,,3.43458,0.287711,0.153249,999,,,,,,,118.80000000000001,5.4,114,5.181818181818182,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Joel Payamps","ATL",2.24881,1.5974,0,4.34962,58,0,0,11.9069,,38.3619,163.01,37.7694,19.92,18.54,4.93372,10.8039,0.964311,1.87461,34.4586,8.08424,2.53468,3.18945,1.15749,0.211389,0.0662775,0.14511142671108246,0.25124,1.26618,0.295978,0.687689,,,4.00206,0.285816,-0.0146685,999,,,,,,,197.89999999999998,5.207894736842104,202,5.315789473684211,,,,,,,,,,,,,,,,,,,"Joel Payamps","14332",606303
"Kevin Kelly","TBR",1.66166,1.247,0,4.00064,44,0,0,0.6594,,32.6423,136.972,31.8232,15.61,14.51,3.52921,7.82626,0.631472,1.98108,27.1243,7.47861,2.15782,3.46581,0.973058,0.198028,0.0571377,0.14089080318808556,0.250252,1.21466,0.293168,0.692608,,,3.7801,0.28323,0.12722,999,,,,,,,139.80000000000007,4.236363636363638,141,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Kevin Kelly","25679",687330
"Ryan Gusto","MIA",1.4943,1.63208,0.525278,4.22063,28,2,0,0.6413,,34.374,146.875,31.7582,17.32,16.12,4.41009,12.5056,0.766538,1.53544,31.1099,8.14538,3.27428,2.48769,1.15468,0.211812,0.0851443,0.12666812539100647,0.239082,1.28771,0.28103,0.707378,,,4.21835,0.283025,0.172758,750.1699829101562,,,,,,,140.20000000000005,4.123529411764707,139,4.088235294117647,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Brent Suter",,3.48981,3.7281,0,4.14,62,0,0,0,,62,262.607,59.1544,30.57,28.52,7.44436,19.4019,0.988392,2.36201,47.9347,6.95826,2.81641,2.47061,1.08063,0.182534,0.0738821,0.1086520180106163,0.245614,1.26704,0.278815,0.704291,,,4.20286,0.281036,0.142806,999,,,,,,,252.29999999999993,4.0693548387096765,252,4.064516129032258,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Eric Lauer","TOR",2.39652,2.05374,0.540182,4.38384,50,2,0,4.1625,,55.8209,238.492,50.3175,29.08,27.19,8.74902,21.5514,1.52635,1.92879,58.3823,9.41297,3.47473,2.70898,1.4106,0.244798,0.0903654,0.1544325277209282,0.234023,1.28749,0.281096,0.717691,,,4.34281,0.276568,0.123352,542.8900146484375,,,,,,,233.7000000000001,4.1732142857142875,223,3.982142857142857,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Jake Bird","NYY",2.16283,1.43186,0,3.96016,57,0,0,12.2628,,38.0439,162.287,34.1735,17.91,16.74,3.87767,14.4341,0.851984,2.41918,37.9427,8.97606,3.41465,2.62869,0.917336,0.233801,0.0889418,0.1448587402701378,0.234977,1.27767,0.292394,0.71094,,,3.79448,0.274195,0.189994,999,,,,,,,219.6,5.778947368421052,214,5.631578947368421,,,,,,,,,,,,,,,,,,,"Jake Bird","21267",656234
"Erik Miller","SFG",2.17327,1.61427,0,3.71942,61,0,0,12.556,,40.5547,175.129,33.3524,18.03,16.76,3.38528,21.7352,1.09506,2.04635,40.9889,9.09636,4.82352,1.88583,0.75127,0.234049,0.124109,0.1099400445818901,0.220369,1.35835,0.280135,0.736026,,,3.95811,0.272718,0.351068,999,,,,,,,242.70000000000005,5.9195121951219525,228,5.560975609756097,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"Luinder Avila","KCR",1.63572,1.11307,0,3.74099,42,0,0,0.6688,,28.3642,121.357,24.4742,12.62,11.79,2.03829,12.2314,0.760656,1.70345,26.4408,8.38971,3.88103,2.16172,0.646752,0.217876,0.100788,0.11708775162696838,0.227832,1.29408,0.284203,0.711497,,,3.6788,0.272009,0.16701,999,,,,,,,134.20000000000005,4.7928571428571445,128,4.571428571428571,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Kyle Finnegan","DET",2.35887,1.76099,0,4.14963,64,0,0,13.4475,,44.0931,186.555,41.249,21.87,20.33,5.43366,14.4085,0.937377,1.80075,40.2872,8.22316,2.94098,2.79607,1.10908,0.215953,0.0772345,0.13871820271015167,0.242148,1.26227,0.287384,0.703168,,,4.01262,0.271271,0.101346,361.3900146484375,,,,,,,241.50000000000003,5.488636363636364,239,5.431818181818182,,,,,,,,,,,,,,,,,,,"Kyle Finnegan","15009",640448
"Sam Aldegheri","LAA",2.18971,3.20133,1.66805,4.83338,24,6,0,0.6594,,46.8306,205.307,46.3105,26.92,25.15,6.84138,19.4272,0.635351,2.33201,42.4209,8.15255,3.73356,2.18358,1.31479,0.206622,0.094625,0.11199669539928436,0.252307,1.40374,0.293919,0.691201,,,4.61651,0.270681,0.0476917,999,,,,,,,167.10000000000005,3.5553191489361713,169,3.595744680851064,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Fernando Cruz","NYY",2.28987,1.59995,0,4.21996,61,0,0,15.9947,,40.7136,174.474,33.0904,20.41,19.09,6.21629,18.8296,0.657397,2.23684,54.5709,12.0632,4.16241,2.89814,1.37415,0.312773,0.107922,0.2048512026667595,0.215702,1.27525,0.290153,0.729108,,,3.99159,0.268241,0.145633,671.5599975585938,,,,,,,254.8,6.214634146341464,238,5.804878048780488,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Justin Lawrence","PIT",2.11795,1.60478,0,4.30018,58,0,0,11.5066,,40.2262,176.48,38.7824,20.56,19.22,3.4282,18.0515,0.929284,2.68622,37.8536,8.46918,4.03875,2.09698,0.767008,0.214493,0.102286,0.11220627278089523,0.249017,1.41286,0.308877,0.697114,,,3.90758,0.265707,-0.0100628,631.1699829101562,,,,,,,218.70000000000002,5.4675,222,5.55,,,,,,,,,,,,,,,,,,,"Justin Lawrence","17639",664875
